회사ID,년도,월,연월,월별_연금보험료,월별_직원수,연매출액,전년도(기록연도)_대비_매출액_증감률,연평균_직원수,전년도(기록연도)_대비_직원수_증감률
251111,2018,12,201812,2441420,10,2700727,0.630273269,8.083333333,0.154761905
251400,2015,11,201511,1634660,7,1513198,,7,
251400,2015,12,201512,1634660,7,1513198,,7,
251400,2016,1,201601,1675160,7,2518672,0.664469554,7.916666667,0.130952381
251400,2016,2,201602,2116160,9,2518672,0.664469554,7.916666667,0.130952381
251400,2016,3,201603,2116160,9,2518672,0.664469554,7.916666667,0.130952381
251400,2016,4,201604,2116160,9,2518672,0.664469554,7.916666667,0.130952381
251400,2016,5,201605,2116160,9,2518672,0.664469554,7.916666667,0.130952381
251400,2016,6,201606,2251160,10,2518672,0.664469554,7.916666667,0.130952381
251400,2016,7,201607,1454200,7,2518672,0.664469554,7.916666667,0.130952381
251400,2016,8,201608,1454200,7,2518672,0.664469554,7.916666667,0.130952381
251400,2016,9,201609,1454200,7,2518672,0.664469554,7.916666667,0.130952381
251400,2016,10,201610,1454200,7,2518672,0.664469554,7.916666667,0.130952381
251400,2016,11,201611,1454200,7,2518672,0.664469554,7.916666667,0.130952381
251400,2016,12,201612,1454200,7,2518672,0.664469554,7.916666667,0.130952381
251400,2018,1,201801,2155740,9,3442125,0.366642818,8.916666667,0.126315789
251400,2018,2,201802,2155740,9,3442125,0.366642818,8.916666667,0.126315789
251400,2018,3,201803,2155740,9,3442125,0.366642818,8.916666667,0.126315789
251400,2018,4,201804,2425740,10,3442125,0.366642818,8.916666667,0.126315789
251400,2018,5,201805,2135400,9,3442125,0.366642818,8.916666667,0.126315789
251400,2018,6,201806,2504760,10,3442125,0.366642818,8.916666667,0.126315789
251400,2018,7,201807,2200200,9,3442125,0.366642818,8.916666667,0.126315789
251400,2018,8,201808,2200200,9,3442125,0.366642818,8.916666667,0.126315789
251400,2018,9,201809,2200200,9,3442125,0.366642818,8.916666667,0.126315789
251400,2018,10,201810,2056200,8,3442125,0.366642818,8.916666667,0.126315789
251400,2018,11,201811,2056200,8,3442125,0.366642818,8.916666667,0.126315789
251400,2018,12,201812,2056200,8,3442125,0.366642818,8.916666667,0.126315789
253137,2015,11,201511,776660,6,3837056,,6,
253137,2015,12,201512,776660,6,3837056,,6,
253137,2016,1,201601,776660,6,4521118,0.178277825,7.833333333,0.305555556
253137,2016,2,201602,776660,6,4521118,0.178277825,7.833333333,0.305555556
253137,2016,3,201603,884660,7,4521118,0.178277825,7.833333333,0.305555556
253137,2016,4,201604,884660,7,4521118,0.178277825,7.833333333,0.305555556
253137,2016,5,201605,884660,7,4521118,0.178277825,7.833333333,0.305555556
253137,2016,6,201606,1127660,8,4521118,0.178277825,7.833333333,0.305555556
253137,2016,7,201607,1177960,8,4521118,0.178277825,7.833333333,0.305555556
253137,2016,8,201608,1303960,9,4521118,0.178277825,7.833333333,0.305555556
253137,2016,9,201609,1303960,9,4521118,0.178277825,7.833333333,0.305555556
253137,2016,10,201610,1303960,9,4521118,0.178277825,7.833333333,0.305555556
253137,2016,11,201611,1303960,9,4521118,0.178277825,7.833333333,0.305555556
253137,2016,12,201612,1303960,9,4521118,0.178277825,7.833333333,0.305555556
253137,2017,1,201701,1303960,9,5935207,0.312774186,8.75,0.117021277
253137,2017,2,201702,1303960,9,5935207,0.312774186,8.75,0.117021277
253137,2017,3,201703,1303960,9,5935207,0.312774186,8.75,0.117021277
253137,2017,4,201704,1303960,9,5935207,0.312774186,8.75,0.117021277
253137,2017,5,201705,1010400,7,5935207,0.312774186,8.75,0.117021277
253137,2017,6,201706,1190400,8,5935207,0.312774186,8.75,0.117021277
253137,2017,7,201707,1465620,9,5935207,0.312774186,8.75,0.117021277
253137,2017,8,201708,1465620,9,5935207,0.312774186,8.75,0.117021277
253137,2017,9,201709,1465620,9,5935207,0.312774186,8.75,0.117021277
253137,2017,10,201710,1465620,9,5935207,0.312774186,8.75,0.117021277
253137,2017,11,201711,1465620,9,5935207,0.312774186,8.75,0.117021277
253137,2017,12,201712,1465620,9,5935207,0.312774186,8.75,0.117021277
258975,2015,11,201511,495440,4,2321534,,3.5,
258975,2015,12,201512,342440,3,2321534,,3.5,
258975,2016,1,201601,342440,3,4695657,1.022652694,4.416666667,0.261904762
258975,2016,2,201602,517300,4,4695657,1.022652694,4.416666667,0.261904762
258975,2016,3,201603,517300,4,4695657,1.022652694,4.416666667,0.261904762
258975,2016,4,201604,517300,4,4695657,1.022652694,4.416666667,0.261904762
258975,2016,5,201605,519280,4,4695657,1.022652694,4.416666667,0.261904762
258975,2016,6,201606,622780,5,4695657,1.022652694,4.416666667,0.261904762
258975,2016,7,201607,635300,5,4695657,1.022652694,4.416666667,0.261904762
258975,2016,8,201608,635300,5,4695657,1.022652694,4.416666667,0.261904762
258975,2016,9,201609,635300,5,4695657,1.022652694,4.416666667,0.261904762
258975,2016,10,201610,543060,4,4695657,1.022652694,4.416666667,0.261904762
258975,2016,11,201611,586440,5,4695657,1.022652694,4.416666667,0.261904762
258975,2016,12,201612,883520,5,4695657,1.022652694,4.416666667,0.261904762
258975,2018,1,201801,1404520,7,32484323,5.917950566,5.833333333,0.320754717
258975,2018,2,201802,1404520,7,32484323,5.917950566,5.833333333,0.320754717
258975,2018,3,201803,1404520,7,32484323,5.917950566,5.833333333,0.320754717
258975,2018,4,201804,1086740,5,32484323,5.917950566,5.833333333,0.320754717
258975,2018,5,201805,1086740,5,32484323,5.917950566,5.833333333,0.320754717
258975,2018,6,201806,1086740,5,32484323,5.917950566,5.833333333,0.320754717
258975,2018,7,201807,1171080,5,32484323,5.917950566,5.833333333,0.320754717
258975,2018,8,201808,1171080,5,32484323,5.917950566,5.833333333,0.320754717
258975,2018,9,201809,1833020,7,32484323,5.917950566,5.833333333,0.320754717
258975,2018,10,201810,1592280,6,32484323,5.917950566,5.833333333,0.320754717
258975,2018,11,201811,1171080,5,32484323,5.917950566,5.833333333,0.320754717
258975,2018,12,201812,1501020,6,32484323,5.917950566,5.833333333,0.320754717
261973,2016,1,201601,737520,3,2101459,,4.333333333,
261973,2016,2,201602,737520,3,2101459,,4.333333333,
261973,2016,3,201603,737520,3,2101459,,4.333333333,
261973,2016,4,201604,737520,3,2101459,,4.333333333,
261973,2016,5,201605,1038920,5,2101459,,4.333333333,
261973,2016,6,201606,1038920,5,2101459,,4.333333333,
261973,2016,7,201607,1112740,5,2101459,,4.333333333,
261973,2016,8,201608,1112740,5,2101459,,4.333333333,
261973,2016,9,201609,1112740,5,2101459,,4.333333333,
261973,2016,10,201610,1112740,5,2101459,,4.333333333,
261973,2016,11,201611,1112740,5,2101459,,4.333333333,
261973,2016,12,201612,1112740,5,2101459,,4.333333333,
261973,2017,1,201701,1112740,5,4331618,1.061243165,6.416666667,0.480769231
261973,2017,2,201702,1112740,5,4331618,1.061243165,6.416666667,0.480769231
261973,2017,3,201703,1112740,5,4331618,1.061243165,6.416666667,0.480769231
261973,2017,4,201704,1652740,8,4331618,1.061243165,6.416666667,0.480769231
261973,2017,5,201705,1652740,8,4331618,1.061243165,6.416666667,0.480769231
261973,2017,6,201706,1652740,8,4331618,1.061243165,6.416666667,0.480769231
261973,2017,7,201707,1776320,8,4331618,1.061243165,6.416666667,0.480769231
261973,2017,8,201708,1236320,5,4331618,1.061243165,6.416666667,0.480769231
261973,2017,9,201709,1398320,6,4331618,1.061243165,6.416666667,0.480769231
261973,2017,10,201710,1398320,6,4331618,1.061243165,6.416666667,0.480769231
261973,2017,11,201711,1398320,6,4331618,1.061243165,6.416666667,0.480769231
261973,2017,12,201712,1668320,7,4331618,1.061243165,6.416666667,0.480769231
261973,2018,1,201801,1812320,8,4962221,0.145581397,7.416666667,0.155844156
261973,2018,2,201802,1542320,7,4962221,0.145581397,7.416666667,0.155844156
261973,2018,3,201803,1542320,7,4962221,0.145581397,7.416666667,0.155844156
261973,2018,4,201804,1542320,7,4962221,0.145581397,7.416666667,0.155844156
261973,2018,5,201805,1542320,7,4962221,0.145581397,7.416666667,0.155844156
261973,2018,6,201806,1686320,8,4962221,0.145581397,7.416666667,0.155844156
261973,2018,7,201807,1750380,8,4962221,0.145581397,7.416666667,0.155844156
261973,2018,8,201808,1750380,8,4962221,0.145581397,7.416666667,0.155844156
261973,2018,9,201809,1750380,8,4962221,0.145581397,7.416666667,0.155844156
261973,2018,10,201810,1589640,7,4962221,0.145581397,7.416666667,0.155844156
261973,2018,11,201811,1589640,7,4962221,0.145581397,7.416666667,0.155844156
261973,2018,12,201812,1589640,7,4962221,0.145581397,7.416666667,0.155844156
268810,2015,11,201511,528300,3,1364,,3,
268810,2015,12,201512,528300,3,1364,,3,
268810,2016,1,201601,627300,4,396881,289.9684751,4.333333333,0.444444444
268810,2016,2,201602,627300,4,396881,289.9684751,4.333333333,0.444444444
268810,2016,3,201603,681300,5,396881,289.9684751,4.333333333,0.444444444
268810,2016,4,201604,681300,5,396881,289.9684751,4.333333333,0.444444444
268810,2016,5,201605,681300,5,396881,289.9684751,4.333333333,0.444444444
268810,2016,6,201606,681300,5,396881,289.9684751,4.333333333,0.444444444
268810,2016,7,201607,577780,4,396881,289.9684751,4.333333333,0.444444444
268810,2016,8,201608,577780,4,396881,289.9684751,4.333333333,0.444444444
268810,2016,9,201609,577780,4,396881,289.9684751,4.333333333,0.444444444
268810,2016,10,201610,577780,4,396881,289.9684751,4.333333333,0.444444444
268810,2016,11,201611,577780,4,396881,289.9684751,4.333333333,0.444444444
268810,2016,12,201612,577780,4,396881,289.9684751,4.333333333,0.444444444
268810,2018,1,201801,810520,4,998476,1.515807005,5.25,0.211538462
268810,2018,2,201802,810520,4,998476,1.515807005,5.25,0.211538462
268810,2018,3,201803,810520,4,998476,1.515807005,5.25,0.211538462
268810,2018,4,201804,810520,4,998476,1.515807005,5.25,0.211538462
268810,2018,5,201805,960460,5,998476,1.515807005,5.25,0.211538462
268810,2018,6,201806,1213360,6,998476,1.515807005,5.25,0.211538462
268810,2018,7,201807,1407580,6,998476,1.515807005,5.25,0.211538462
268810,2018,8,201808,1407580,6,998476,1.515807005,5.25,0.211538462
268810,2018,9,201809,1407580,6,998476,1.515807005,5.25,0.211538462
268810,2018,10,201810,1407580,6,998476,1.515807005,5.25,0.211538462
268810,2018,11,201811,1407580,6,998476,1.515807005,5.25,0.211538462
268810,2018,12,201812,1407580,6,998476,1.515807005,5.25,0.211538462
277360,2015,11,201511,267360,3,325647,,3,
277360,2015,12,201512,267360,3,325647,,3,
277360,2016,1,201601,267360,3,518199,0.591290569,3.666666667,0.222222222
277360,2016,2,201602,267360,3,518199,0.591290569,3.666666667,0.222222222
277360,2016,3,201603,267360,3,518199,0.591290569,3.666666667,0.222222222
277360,2016,4,201604,267360,3,518199,0.591290569,3.666666667,0.222222222
277360,2016,5,201605,402360,4,518199,0.591290569,3.666666667,0.222222222
277360,2016,6,201606,402360,4,518199,0.591290569,3.666666667,0.222222222
277360,2016,7,201607,401100,4,518199,0.591290569,3.666666667,0.222222222
277360,2016,8,201608,401100,4,518199,0.591290569,3.666666667,0.222222222
277360,2016,9,201609,401100,4,518199,0.591290569,3.666666667,0.222222222
277360,2016,10,201610,401100,4,518199,0.591290569,3.666666667,0.222222222
277360,2016,11,201611,401100,4,518199,0.591290569,3.666666667,0.222222222
277360,2016,12,201612,401100,4,518199,0.591290569,3.666666667,0.222222222
277360,2017,1,201701,401100,4,765094,0.476448237,4.083333333,0.113636364
277360,2017,2,201702,401100,4,765094,0.476448237,4.083333333,0.113636364
277360,2017,3,201703,401100,4,765094,0.476448237,4.083333333,0.113636364
277360,2017,4,201704,401100,4,765094,0.476448237,4.083333333,0.113636364
277360,2017,5,201705,401100,4,765094,0.476448237,4.083333333,0.113636364
277360,2017,6,201706,401100,4,765094,0.476448237,4.083333333,0.113636364
277360,2017,7,201707,537740,5,765094,0.476448237,4.083333333,0.113636364
277360,2017,8,201708,405540,4,765094,0.476448237,4.083333333,0.113636364
277360,2017,9,201709,405540,4,765094,0.476448237,4.083333333,0.113636364
277360,2017,10,201710,405540,4,765094,0.476448237,4.083333333,0.113636364
277360,2017,11,201711,405540,4,765094,0.476448237,4.083333333,0.113636364
277360,2017,12,201712,405540,4,765094,0.476448237,4.083333333,0.113636364
284108,2015,11,201511,524600,3,597950,,3,
284108,2015,12,201512,524600,3,597950,,3,
284108,2016,1,201601,524600,3,1083754,0.812449201,3.090909091,0.03030303
284108,2016,2,201602,524600,3,1083754,0.812449201,3.090909091,0.03030303
284108,2016,3,201603,524600,3,1083754,0.812449201,3.090909091,0.03030303
284108,2016,5,201605,509300,3,1083754,0.812449201,3.090909091,0.03030303
284108,2016,6,201606,509300,3,1083754,0.812449201,3.090909091,0.03030303
284108,2016,7,201607,520360,3,1083754,0.812449201,3.090909091,0.03030303
284108,2016,8,201608,520360,3,1083754,0.812449201,3.090909091,0.03030303
284108,2016,9,201609,435760,3,1083754,0.812449201,3.090909091,0.03030303
284108,2016,10,201610,435760,3,1083754,0.812449201,3.090909091,0.03030303
284108,2016,11,201611,435760,3,1083754,0.812449201,3.090909091,0.03030303
284108,2016,12,201612,559600,4,1083754,0.812449201,3.090909091,0.03030303
284108,2018,1,201801,665540,4,1384163,0.277192979,4.083333333,0.321078431
284108,2018,2,201802,665540,4,1384163,0.277192979,4.083333333,0.321078431
284108,2018,3,201803,665540,4,1384163,0.277192979,4.083333333,0.321078431
284108,2018,4,201804,665540,4,1384163,0.277192979,4.083333333,0.321078431
284108,2018,5,201805,665540,4,1384163,0.277192979,4.083333333,0.321078431
284108,2018,6,201806,665540,4,1384163,0.277192979,4.083333333,0.321078431
284108,2018,7,201807,645020,4,1384163,0.277192979,4.083333333,0.321078431
284108,2018,8,201808,539900,3,1384163,0.277192979,4.083333333,0.321078431
284108,2018,9,201809,878300,5,1384163,0.277192979,4.083333333,0.321078431
284108,2018,10,201810,878300,5,1384163,0.277192979,4.083333333,0.321078431
284108,2018,11,201811,755000,4,1384163,0.277192979,4.083333333,0.321078431
284108,2018,12,201812,755000,4,1384163,0.277192979,4.083333333,0.321078431
286635,2016,1,201601,333980,4,57581,,4,
286635,2016,2,201602,333980,4,57581,,4,
286635,2016,3,201603,333980,4,57581,,4,
286635,2016,4,201604,333980,4,57581,,4,
286635,2016,5,201605,333980,4,57581,,4,
286635,2016,6,201606,333980,4,57581,,4,
286635,2016,7,201607,347660,4,57581,,4,
286635,2016,8,201608,328860,4,57581,,4,
286635,2016,9,201609,328860,4,57581,,4,
286635,2016,10,201610,328860,4,57581,,4,
286635,2016,11,201611,328860,4,57581,,4,
286635,2016,12,201612,328860,4,57581,,4,
286635,2017,1,201701,328860,4,155662,1.70335701,4,0
286635,2017,2,201702,328860,4,155662,1.70335701,4,0
286635,2017,3,201703,328860,4,155662,1.70335701,4,0
286635,2017,4,201704,328860,4,155662,1.70335701,4,0
286635,2017,5,201705,347660,4,155662,1.70335701,4,0
286635,2017,6,201706,347660,4,155662,1.70335701,4,0
286635,2017,7,201707,424800,4,155662,1.70335701,4,0
286635,2017,8,201708,424800,4,155662,1.70335701,4,0
286635,2017,9,201709,435600,4,155662,1.70335701,4,0
286635,2017,10,201710,435600,4,155662,1.70335701,4,0
286635,2017,11,201711,435600,4,155662,1.70335701,4,0
286635,2017,12,201712,435600,4,155662,1.70335701,4,0
286635,2018,1,201801,435600,4,186307,0.196868857,4,0
286635,2018,2,201802,435600,4,186307,0.196868857,4,0
286635,2018,3,201803,435600,4,186307,0.196868857,4,0
286635,2018,4,201804,435600,4,186307,0.196868857,4,0
286635,2018,5,201805,435600,4,186307,0.196868857,4,0
286635,2018,6,201806,435600,4,186307,0.196868857,4,0
286635,2018,7,201807,456660,4,186307,0.196868857,4,0
286635,2018,8,201808,456660,4,186307,0.196868857,4,0
286635,2018,9,201809,456660,4,186307,0.196868857,4,0
286635,2018,10,201810,456660,4,186307,0.196868857,4,0
286635,2018,11,201811,456660,4,186307,0.196868857,4,0
286635,2018,12,201812,456660,4,186307,0.196868857,4,0
287229,2016,1,201601,601280,3,3100031,,3,
287229,2016,2,201602,601280,3,3100031,,3,
287229,2016,3,201603,601280,3,3100031,,3,
287229,2016,4,201604,601280,3,3100031,,3,
287229,2016,5,201605,601280,3,3100031,,3,
287229,2016,6,201606,610280,3,3100031,,3,
287229,2016,11,201611,620900,3,3100031,,3,
287229,2016,12,201612,620900,3,3100031,,3,
287229,2017,1,201701,629000,3,3481512,0.123057157,3.666666667,0.222222222
287229,2017,2,201702,629000,3,3481512,0.123057157,3.666666667,0.222222222
287229,2017,5,201705,588500,3,3481512,0.123057157,3.666666667,0.222222222
287229,2017,7,201707,675360,4,3481512,0.123057157,3.666666667,0.222222222
287229,2017,8,201708,675360,4,3481512,0.123057157,3.666666667,0.222222222
287229,2017,9,201709,675360,4,3481512,0.123057157,3.666666667,0.222222222
287229,2017,10,201710,675360,4,3481512,0.123057157,3.666666667,0.222222222
287229,2017,11,201711,675360,4,3481512,0.123057157,3.666666667,0.222222222
287229,2017,12,201712,675360,4,3481512,0.123057157,3.666666667,0.222222222
287229,2018,1,201801,576360,4,3522703,0.011831354,3.666666667,0
287229,2018,2,201802,576360,4,3522703,0.011831354,3.666666667,0
287229,2018,3,201803,576360,4,3522703,0.011831354,3.666666667,0
287229,2018,4,201804,499860,3,3522703,0.011831354,3.666666667,0
287229,2018,5,201805,499860,3,3522703,0.011831354,3.666666667,0
287229,2018,6,201806,499860,3,3522703,0.011831354,3.666666667,0
287229,2018,7,201807,462580,3,3522703,0.011831354,3.666666667,0
287229,2018,8,201808,532960,3,3522703,0.011831354,3.666666667,0
287229,2018,9,201809,532960,3,3522703,0.011831354,3.666666667,0
287229,2018,10,201810,595960,4,3522703,0.011831354,3.666666667,0
287229,2018,11,201811,595960,4,3522703,0.011831354,3.666666667,0
287229,2018,12,201812,775960,6,3522703,0.011831354,3.666666667,0
289301,2016,1,201601,845000,3,983866,,3,
289301,2016,2,201602,845000,3,983866,,3,
289301,2016,3,201603,845000,3,983866,,3,
289301,2016,4,201604,845000,3,983866,,3,
289301,2016,5,201605,845000,3,983866,,3,
289301,2016,6,201606,845000,3,983866,,3,
289301,2016,7,201607,834280,3,983866,,3,
289301,2016,8,201608,834280,3,983866,,3,
289301,2016,9,201609,834280,3,983866,,3,
289301,2016,10,201610,834280,3,983866,,3,
289301,2016,11,201611,843200,3,983866,,3,
289301,2016,12,201612,843200,3,983866,,3,
289301,2017,1,201701,843200,3,988887,0.005103337,3,0
289301,2017,2,201702,843200,3,988887,0.005103337,3,0
289301,2017,3,201703,843200,3,988887,0.005103337,3,0
289301,2017,4,201704,843200,3,988887,0.005103337,3,0
289301,2017,5,201705,843200,3,988887,0.005103337,3,0
289301,2017,6,201706,843200,3,988887,0.005103337,3,0
289301,2017,7,201707,839320,3,988887,0.005103337,3,0
289301,2017,8,201708,839320,3,988887,0.005103337,3,0
289301,2017,9,201709,839320,3,988887,0.005103337,3,0
289301,2017,10,201710,839320,3,988887,0.005103337,3,0
289301,2017,11,201711,839320,3,988887,0.005103337,3,0
289301,2017,12,201712,839320,3,988887,0.005103337,3,0
289301,2018,1,201801,839320,3,1139878,0.15268782,3,0
289301,2018,2,201802,839320,3,1139878,0.15268782,3,0
289301,2018,3,201803,839320,3,1139878,0.15268782,3,0
289301,2018,4,201804,839320,3,1139878,0.15268782,3,0
289301,2018,5,201805,839320,3,1139878,0.15268782,3,0
289301,2018,6,201806,839320,3,1139878,0.15268782,3,0
289301,2018,7,201807,877580,3,1139878,0.15268782,3,0
